month,year,CHIRPS,ERA5,PERSIANN,Rainfall
4,2010,49.56798887,76.88418031,79.77187467,46
5,2010,366.2931044,359.972924,405.67909,346
6,2010,795.6343765,505.5980682,566.9587706,747
7,2010,513.7100887,399.385035,288.3418651,267
8,2010,482.9438744,300.8738756,422.5019233,516
9,2010,200.3779898,337.8077149,241.2657245,116
10,2010,315.7363677,293.3318615,429.9320151,294
11,2010,26.58389091,22.28881605,17.85343122,38
12,2010,16.63525057,38.62319142,20.88073874,19
1,2011,4.336283207,7.81692937,4.455685377,0
2,2011,4.934328079,1.949897967,0,0
3,2011,61.83630371,21.64015733,72.12792778,35
4,2011,76.13319731,69.81600076,48.57018149,133
5,2011,323.4226365,289.4971371,415.9451905,276
6,2011,801.0379348,556.425333,509.9998353,481
7,2011,711.3593311,472.1314013,332.5482758,562
8,2011,798.4782333,639.7912502,504.9537189,806
9,2011,538.2658353,356.6925526,508.6327917,762
10,2011,150.0796547,125.1939237,162.0314869,46
11,2011,9.553690076,0.066447072,0,0
12,2011,5.912371397,1.373984851,0.199142531,0
1,2012,4.732346416,0.973952934,10.3384937,0
2,2012,6.399116933,4.537662491,1.491017938,0
3,2012,20.44910765,25.81010386,6.048172951,30
4,2012,310.9142609,309.4899952,323.2603569,192
5,2012,175.0775862,101.8119752,216.710466,188
6,2012,720.6792297,369.3515062,637.0923023,1337
7,2012,742.1158614,390.7558918,257.6682525,788
8,2012,465.9262772,303.3367395,427.9036569,299
9,2012,261.1804562,268.5213089,376.2643454,170
10,2012,215.292444,201.367721,427.9647554,636
11,2012,24.95172882,22.39520848,42.51290429,3
12,2012,6.948404133,0.277794898,1.679181576,0
1,2013,3.897176981,0.053316355,1.118654847,0
2,2013,10.05076325,2.740986645,8.291963786,0
3,2013,24.13241196,0.73876325,12.51784402,3
4,2013,59.18622327,62.86454946,55.99862522,58
5,2013,463.6935387,524.4523883,706.315991,773
6,2013,550.9465675,383.2758069,360.9687748,513
7,2013,472.847435,397.6281285,340.5651349,405
8,2013,531.379776,558.7983131,374.916739,267
9,2013,235.7759085,349.63727,302.5900009,173
10,2013,199.4646244,328.5019398,260.5053352,369
11,2013,15.32060897,1.027640887,5.229916975,0
12,2013,6.963258564,0.58890041,1.053436607,0
1,2014,3.942927599,0.013237819,1.762486935,0
2,2014,13.75885606,17.74828136,28.6684227,37
3,2014,42.06947565,4.606627859,16.19625631,18
4,2014,37.48700356,10.39249822,35.22893387,43
5,2014,215.451403,212.2369111,342.4080972,304
6,2014,978.4983368,484.0765595,548.2987595,1494
7,2014,764.9593201,412.837714,344.530902,395
8,2014,537.7705231,416.4432287,347.1138092,692
9,2014,286.0652385,196.7126131,370.1587126,363
10,2014,79.84610987,79.59390432,116.3393845,104
11,2014,13.5970645,9.151544422,3.682375118,0
12,2014,7.484572768,7.592946291,2.511019409,0
1,2015,5.018980026,7.644144818,7.80104351,6
2,2015,11.62632549,0.703606755,8.445009291,0
3,2015,33.99353456,23.56071211,24.11766124,18
4,2015,167.6360435,190.0451183,197.8470849,218
5,2015,105.8424895,67.27664918,129.1923761,92
6,2015,797.0533257,746.173501,692.9695907,713
7,2015,1440.728363,997.9338646,981.8761046,1555
8,2015,511.7200012,455.5707574,567.7248681,568
9,2015,322.2526088,459.2755437,354.2936939,331
10,2015,243.9282458,306.2319756,278.5430812,193
11,2015,27.87218738,26.08827315,15.60581416,7
12,2015,8.252544045,14.05324787,9.730434418,12
1,2016,4.932110369,5.952307954,12.46901035,5
2,2016,14.91755527,25.07871762,16.13370556,6
3,2016,80.55134487,48.33005741,53.30301774,77
4,2016,72.6562438,94.19176728,67.14957938,39
5,2016,301.2222219,324.6100247,341.7608219,253
6,2016,459.6534019,364.4568324,376.2269926,201
7,2016,871.4916496,722.3810554,420.6511425,568
8,2016,583.7094879,559.8814487,427.6710488,398
9,2016,268.3830929,260.4780793,362.1948488,323
10,2016,256.2545233,309.0162873,276.0925468,249
11,2016,171.2673632,122.61834,216.6244283,89
12,2016,6.878123879,0.12024492,1.375297785,0
1,2017,3.935363054,0.01064688,3.561355829,0
2,2017,12.36115646,3.968855366,0,0
3,2017,156.4376459,123.2140511,103.5033119,102
4,2017,392.7418199,146.9841152,317.6489937,296
5,2017,295.5716935,136.3480687,265.2527937,275
6,2017,861.9140396,570.5840588,14.30688337,845
7,2017,1228.264618,652.4213552,4.70036603,1008
8,2017,657.93713,462.5246823,396.659838,523
9,2017,268.2878618,414.0020609,414.3902501,560
10,2017,348.330616,283.9352489,379.3455749,123
11,2017,26.54005253,27.5045298,15.46721956,2
12,2017,46.1859498,43.55476424,53.66989976,17
1,2018,4.750368953,15.37705865,20.97034693,13
2,2018,10.73132014,0.503042713,4.047602117,0
3,2018,28.2325232,10.06785035,13.74814034,20
4,2018,127.5135846,73.24018329,129.8584697,72
5,2018,223.0249689,228.9662659,331.5832418,388
6,2018,781.4937057,912.7244949,769.8920701,667
7,2018,852.3423805,456.0593665,365.7350057,807
8,2018,379.4022598,275.4596472,380.5890332,325
9,2018,163.2100544,175.4329354,191.5819194,148
10,2018,132.4767305,312.9343987,286.044668,306
11,2018,24.18808937,1.619563438,4.632158607,2
12,2018,15.05089927,5.60444966,3.537717104,4
1,2019,4.388064504,0.185970217,2.413285732,0
2,2019,25.6452831,16.95679128,64.15969515,5
3,2019,52.76019573,44.02721301,34.3372159,8
4,2019,95.88756561,62.81994283,60.262519,73
5,2019,145.4109905,128.5186708,190.3147273,206
6,2019,305.2563629,218.1352526,314.2517027,152
7,2019,1121.207348,719.4482088,823.3326571,1110
8,2019,938.8948669,342.5336778,418.187431,466
9,2019,245.3342762,377.1467805,337.8801618,365
10,2019,145.4675007,169.5852727,252.8050424,123
11,2019,133.0799685,58.24242532,121.0490952,83
12,2019,10.60548329,2.324441448,7.071948946,10
