month,year,CHIRPS,ERA5,PERSIANN,Rainfall
2,2017,10.72137642,2.169372514,0,0
3,2017,86.54268217,110.9499708,122.199491,108
4,2017,301.2170765,126.3314337,318.1840948,388
5,2017,285.077327,150.0790715,280.474916,186
6,2017,910.4766388,430.0293028,13.43696084,1189
7,2017,1056.214737,371.4161813,4.456523477,684
8,2017,457.856554,303.0828238,319.6794201,629
9,2017,353.794487,270.9747553,374.3983997,428
10,2017,404.4595127,230.0141007,416.2174516,159
11,2017,25.4775579,28.82101014,12.50065477,18
12,2017,47.7915833,47.89057374,58.48350668,30
1,2018,4.88540256,6.897800602,21.83836746,6
2,2018,9.223796427,0.912522897,5.414309442,0
3,2018,16.63708401,7.342043333,11.64380836,4
4,2018,107.2999115,42.5164327,143.1573716,236
5,2018,203.9814825,169.0180898,291.6190602,291
6,2018,749.634964,675.1891971,705.9843802,1037
7,2018,529.1740723,259.5859766,277.2918134,504
8,2018,313.6689987,150.0674188,359.5775652,281
9,2018,191.480648,121.7994541,179.635664,336
10,2018,136.8084176,210.0431174,207.1607217,257
11,2018,32.03945589,1.948951744,3.095798254,0
12,2018,12.21433127,7.483774796,5.339126229,35
1,2019,4.172055125,0.382343307,8.359774232,0
2,2019,20.10833824,18.62717234,47.34299874,36
3,2019,27.99298668,37.06789017,40.5297718,15
4,2019,70.2976594,31.41111135,63.20451105,102
5,2019,115.1249843,76.84537768,159.5855808,215
6,2019,389.3416138,166.8910384,390.8042814,267
7,2019,1083.264107,352.9334664,501.0722605,1137
8,2019,728.5496292,237.429902,347.978541,355
9,2019,326.231308,177.8748035,291.7317237,271
10,2019,126.8168857,114.4272014,190.9249313,170
11,2019,123.799027,24.63671751,90.43759108,133
12,2019,10.98576367,5.130792037,6.405861676,5
