month,year,CHIRPS,ERA5,PERSIANN,Rainfall
7,2004,625.598278,663.9369726,1139.401863,889
8,2004,294.1093864,255.1142573,338.609253,184
9,2004,390.5883598,530.8096409,646.2473584,331
10,2004,171.1614199,283.077538,263.0968602,80
11,2004,8.670640647,3.584584221,3.698179841,0
12,2004,6.753844678,4.672300071,0,0
1,2005,7.99840796,1.32821314,8.09667632,0
2,2005,21.53687447,28.99998426,29.37774098,71
3,2005,191.2912574,226.655677,258.1645751,162
4,2005,306.6907716,219.4063514,244.5465399,155
5,2005,509.9331312,436.9470775,485.4897779,615
6,2005,267.8676262,307.8281879,386.1257753,294
7,2005,425.819313,254.5785606,520.8528577,330
8,2005,306.0949707,269.0697908,503.5994747,268
9,2005,204.3469081,389.3735409,345.3835188,320
10,2005,193.9655588,173.5639423,242.0561277,159
11,2005,4.724653125,4.822678864,4.919000387,0
12,2005,4.457747281,6.212752312,1.407690704,1
1,2006,4.162186801,0.296037644,0.519709229,0
2,2006,9.833262742,34.27970037,14.47232389,3
3,2006,38.96239996,5.984919146,2.954227045,1
4,2006,387.9609966,289.8178101,223.5944035,195
5,2006,479.9748831,429.6479523,675.3770761,364
6,2006,557.7050934,406.9883227,565.5208089,478
7,2006,367.2626734,306.9908619,264.6302159,271
8,2006,291.8881664,352.7405262,256.6651559,325
9,2006,336.6070957,281.5083563,465.1744279,165
10,2006,70.93028164,74.27527755,93.94508207,150
11,2006,19.56419528,9.332723916,12.51557341,15
12,2006,4.684093058,2.06938386,0,0
1,2007,4.246891856,22.30157889,2.030028164,0
2,2007,78.29485857,84.22529697,65.69709051,68
3,2007,33.30461144,77.97552645,15.73931003,69
4,2007,469.654623,567.7520037,269.6324081,293
5,2007,462.2530222,277.9569626,444.9181372,214
6,2007,645.1487198,660.7162356,835.1621295,622
7,2007,552.8823328,422.0713079,828.7071958,245
8,2007,427.4579506,400.3692269,379.1354971,362
9,2007,259.1481514,413.6998653,447.5314129,333
10,2007,216.8686223,300.8044064,260.4055138,152
11,2007,58.42304206,121.5391234,140.9534509,159
12,2007,4.574813068,3.321900032,0.317954898,0
1,2008,21.11898935,49.4139567,43.45979679,32
2,2008,11.87886572,13.45852949,27.63690186,24
3,2008,114.5394316,130.6356192,109.9622873,39
4,2008,111.2524619,150.5265087,100.8988161,42
5,2008,332.9909506,362.1165752,311.6571115,296
6,2008,357.3903961,386.0255182,416.6238265,281
7,2008,396.0966644,276.1624753,479.197032,319
8,2008,384.8219452,348.8058746,538.194602,411
9,2008,278.4643478,322.9433298,356.0450878,158
10,2008,206.3361049,223.4921157,221.5163418,273
11,2008,5.655746579,0.692721456,1.584571302,0
12,2008,4.189501345,7.657357492,0.153043523,0
1,2009,4.162195981,2.254774794,5.026046276,0
2,2009,6.589425623,4.17756103,9.447933197,1
3,2009,81.76478434,97.04098105,48.61232993,47
4,2009,289.4584608,119.8690459,157.7776028,138
5,2009,487.2558689,406.3177109,329.6023029,713
6,2009,370.1630306,377.0721853,306.97753,374
7,2009,338.9121437,396.7932463,480.8496785,331
8,2009,383.019062,523.0001807,549.0698562,433
9,2009,223.523366,293.4466004,266.7969408,333
10,2009,154.1682143,154.9423635,200.7119468,69
11,2009,28.14418423,8.371345699,12.49182248,13
12,2009,4.253959358,0.977719203,1.197059691,0
1,2010,4.044894159,0.004764646,1.12721853,0
2,2010,19.62615341,9.676193818,13.25789687,0
3,2010,86.99507952,220.7522094,117.7914585,48
4,2010,307.4156034,435.3169799,361.4466107,228
5,2010,744.8749237,522.2649574,500.0659839,560
6,2010,622.8565903,613.4748459,711.8394675,440
7,2010,301.5891557,315.8352077,330.1578505,217
8,2010,383.6971931,317.0542717,418.778566,311
9,2010,387.678566,297.7380753,424.0397793,229
10,2010,268.6324987,214.6204263,237.5973695,203
11,2010,8.733770967,16.90768078,0,1
12,2010,8.381882668,32.21777454,23.68232441,53
1,2011,5.411228478,9.999265894,3.005008936,6
2,2011,9.82862854,2.338551916,0,7
3,2011,75.62339258,116.9160157,130.7956729,56
4,2011,100.1263604,117.2194779,93.00020182,96
5,2011,619.8359432,546.9216108,450.924655,595
6,2011,453.1049614,417.4509048,414.0459433,401
7,2011,352.3260427,287.1761918,278.65303,401
8,2011,556.9130516,529.5339823,500.8422986,307
9,2011,272.6032572,275.7042944,371.6958483,108
10,2011,75.80988383,59.73317474,45.57943165,73
11,2011,4.157351792,2.239420079,0,0
12,2011,3.978026271,2.863848582,0.782666445,0
1,2012,10.06698918,20.63516527,12.21500468,3
2,2012,6.801169693,13.81892152,3.083928108,0
3,2012,59.21282816,31.9924131,15.82540369,17
4,2012,526.088213,509.8527074,471.3447745,290
5,2012,350.4391208,282.7213407,254.0314068,268
6,2012,553.9972725,525.2156258,846.3441451,518
7,2012,248.8611546,281.9321156,349.5879133,125
8,2012,347.4934988,271.0522413,385.866639,353
9,2012,275.6535797,376.704812,425.6112995,139
10,2012,235.9155397,160.9684527,280.7216129,193
11,2012,20.2521261,65.92241675,13.69881415,21
12,2012,6.654731333,2.559026703,8.871895909,0
1,2013,3.664781392,0.463336706,1.407546222,0
2,2013,13.87017637,11.11563854,7.181363106,9
3,2013,54.39085579,29.31771241,21.33272368,31
4,2013,204.9288862,193.5500354,134.7050527,104
5,2013,764.4524765,1064.675808,703.0721679,783
6,2013,418.9237404,235.9968126,369.4204386,301
7,2013,374.3681011,229.3055803,340.9340103,294
8,2013,411.5745087,331.7510486,402.4540883,420
9,2013,167.0323095,306.1457872,295.0645208,241
10,2013,221.1909723,156.3410759,258.7228252,159
11,2013,4.36463207,0.299803913,0.20782423,5
12,2013,8.087172985,3.573317081,2.176344812,5
1,2014,3.684134662,0.310194679,2.522212029,0
2,2014,9.962308884,51.85253173,11.01945305,13
3,2014,77.82770824,26.08812973,29.46557617,49
4,2014,219.227942,132.5846612,124.0737109,96
5,2014,505.4449158,338.3466601,314.845601,380
6,2014,431.8056526,715.4345512,540.8283969,457
7,2014,423.9348717,336.6308808,409.2159976,332
8,2014,392.5864582,331.0721517,515.1514625,394
9,2014,496.5190125,222.8327543,561.1408789,487
10,2014,75.07351732,54.30418998,96.7861532,74
11,2014,5.301301062,4.810838029,0.578465998,0
12,2014,7.073799551,2.09360756,2.89309971,0
1,2015,6.413824022,5.152036436,12.38043422,5
2,2015,20.40867412,28.33989076,23.10926032,48
3,2015,49.47380304,62.81536818,24.91655549,26
4,2015,474.2384033,543.130815,359.3532387,376
5,2015,542.6021538,344.8208272,448.0316297,511
6,2015,342.8722262,322.3209977,586.0753846,230
7,2015,541.9775162,712.505579,548.0415595,579
8,2015,420.4331818,319.6024299,634.7440796,421
9,2015,161.9061358,310.128212,295.3842304,186
10,2015,116.9325869,160.1436585,103.655798,104
11,2015,14.00870776,4.925087094,6.77515544,21
12,2015,12.384794,18.9538803,6.300643802,11
1,2016,5.944077134,14.98742215,3.516167641,2
2,2016,40.07893288,73.45398515,24.82575577,131
3,2016,140.8664155,151.5986919,118.9428885,94
4,2016,313.4784546,607.801795,350.9369427,303
5,2016,599.2196693,581.8896294,516.7552821,475
6,2016,412.6455917,336.1611962,384.2882164,387
7,2016,281.1295414,395.8310485,473.2214922,185
8,2016,382.6194286,360.103339,379.7996651,307
9,2016,310.8142757,312.4352098,386.0340905,207
10,2016,106.5749583,240.9649938,135.2119056,227
11,2016,118.8087801,94.33157742,75.75437927,228
12,2016,8.929680586,3.797041252,0.783973575,0
1,2017,3.641243458,0.462291762,2.840976238,0
2,2017,9.969318867,16.96116105,17.09307384,1
3,2017,231.2191057,279.3457508,219.6620972,237
4,2017,296.0898073,705.1149607,439.5922632,641
5,2017,410.3042259,396.7955709,345.8945551,362
6,2017,744.1145897,474.0584791,10.10163727,925
7,2017,411.353981,454.3787539,3.40371044,237
8,2017,509.8700333,338.206172,574.0447042,462
9,2017,347.3797741,365.7729328,393.4344308,463
10,2017,339.8841791,274.8034596,335.9805241,355
11,2017,11.09216881,8.148048073,8.560036987,12
12,2017,38.17324543,147.1926272,22.68398547,118
1,2018,6.100365996,7.031912915,5.285209179,34
2,2018,18.29055476,8.554782718,8.513239443,19
3,2018,80.96299839,97.72991389,53.3003521,49
4,2018,311.4729052,224.3000269,201.6404439,173
5,2018,475.0661974,508.8255405,484.9132211,635
6,2018,435.6833839,453.3745944,550.8338024,383
7,2018,257.1168137,231.1293185,395.058945,183
8,2018,239.4777298,222.1966833,259.3469666,366
9,2018,187.5580339,118.6137199,257.7476441,174
10,2018,137.0077019,122.5691512,68.99618053,118
11,2018,7.992418051,12.51184568,10.48534656,2
12,2018,22.02351189,38.22045773,12.49382091,50
1,2019,3.768849492,0.941757113,0,0
2,2019,20.55472422,44.70153153,56.78827333,42
3,2019,74.76781607,49.04048145,71.96373272,34
4,2019,303.3637877,250.7696748,198.9599004,131
5,2019,373.5397882,373.0849624,350.8958678,439
6,2019,380.9185524,307.7639043,513.2467437,465
7,2019,590.5872498,320.2827573,637.6918956,485
8,2019,252.0692978,267.8124905,251.3281933,177
9,2019,203.7949905,265.7913566,271.4446518,205
10,2019,157.9522552,200.7067949,232.478889,205
11,2019,38.97559685,38.53968158,47.13465023,28
12,2019,9.256967902,5.638519302,4.253387809,3
